URLID,length,word_present,edited_2023
URLID_NBOC,100229.66666666667,1,0
URLID_DJVJ,20670.0,0,0
URLID_QFPN,22426.0,0,0
URLID_LSZA,19807.666666666668,1,0
URLID_AFSI,23926.0,1,0
URLID_KUOD,21274.0,0,0
URLID_GDMM,64001.0,1,0
URLID_TGZM,29165.0,0,0
URLID_XJMH,42502.0,1,1
URLID_LJPN,25133.0,0,0
URLID_IENE,22921.0,0,0
URLID_ONRJ,63201.0,1,1
URLID_DNMD,24649.0,0,0
URLID_YLXB,55951.0,0,0
URLID_DXQD,45092.0,0,0
URLID_WMYJ,57226.0,1,1
URLID_ORPI,59594.0,1,1
URLID_LPOM,21234.0,0,0
URLID_IUAG,30480.0,1,1
URLID_MEEI,24182.0,0,1
URLID_EFYE,49081.0,1,1
URLID_SCVI,17556.0,0,0
URLID_BLSD,17067.0,0,0
URLID_DSCH,20196.0,0,0
URLID_DWGD,20658.0,1,0
URLID_GCPD,56735.0,1,1
URLID_TPGN,21855.0,1,0
URLID_DXHC,21363.0,0,0
URLID_EELJ,16941.0,0,0
URLID_QEZI,19537.0,0,0
URLID_TGOE,33916.0,0,0
URLID_YOWH,18701.285714285714,0,0
URLID_TAJE,42631.0,1,1
URLID_WUNC,29330.0,0,0
URLID_TKEA,25827.0,0,0
URLID_IANB,29265.0,0,0
URLID_ADJE,36889.0,1,1
URLID_TOJL,22233.0,0,0
URLID_PGGB,15860.0,0,0
URLID_CKTC,25899.0,0,0
URLID_LZKK,38724.0,0,0
URLID_YLIH,21587.0,0,0
URLID_EBDK,72329.0,1,1
URLID_ZOOI,47392.0,0,1
URLID_EXBM,43295.0,1,1
URLID_FTDM,25844.0,0,0
URLID_FQQD,30795.0,0,0
URLID_TMCJ,11837.25,0,0
URLID_PYCA,22646.5,0,0
URLID_IWBL,23787.0,0,0
URLID_SDLI,64383.5,1,1
URLID_MCJJ,27308.5,0,0
URLID_EZJC,17894.0,0,0
URLID_DTZL,15045.0,0,0
URLID_IUXJ,12868.0,0,0
URLID_KJQF,27210.0,0,0
URLID_TNDN,24251.0,1,0
URLID_QDJJ,28911.0,0,0
URLID_DBOA,24083.0,1,0
URLID_ZGYE,17643.4,0,0
URLID_ECVK,20920.869565217392,0,0
URLID_AMKG,10720.0,0,0
URLID_GVAM,38122.0,1,1
URLID_TYRN,25392.5,0,0
URLID_FPEC,19575.0,0,0
URLID_TUSC,44336.0,1,0
URLID_ARAD,25489.0,1,0
URLID_QXJM,16780.48,0,0
URLID_YJBK,20037.75,0,0
URLID_JQPC,63364.0,1,1
URLID_LHRH,34555.0,0,0
URLID_QADH,19599.5,0,0
URLID_LHOE,19782.0,0,0
URLID_WGGH,15150.0,0,0
URLID_MZKI,28445.0,0,0
URLID_FQQG,18200.0,0,0
URLID_AIZJ,48829.0,1,1
URLID_NKDB,25746.0,0,0
URLID_TMXB,20582.535714285714,0,0
URLID_QLWI,102294.0,1,1
URLID_UBMK,18579.2942206655,0,0
URLID_PLIJ,25846.0,0,0
URLID_TXUM,40308.0,0,1
URLID_THZA,23392.0,0,0
URLID_ZXRC,106772.0,1,1
URLID_YMNM,15226.780487804877,0,0
URLID_JDYC,17375.598619896493,0,0
URLID_FMOH,21336.0,0,0
URLID_UHBC,45313.0,1,1
URLID_BNSA,23986.0,0,1
URLID_VTXN,23573.2,0,0
URLID_ESKG,22960.0,0,0
URLID_WRVE,46925.0,0,1
URLID_SYPM,18962.975,0,0
URLID_AGDD,141417.0,1,1
URLID_JPZE,50607.5,0,0
URLID_WPTL,96215.0,0,0
URLID_APOI,21073.0,0,1
URLID_JNYK,31735.0,1,0
URLID_KMSA,38091.0,1,1
URLID_YZEM,18845.0,0,0
URLID_LSDC,24586.76923076923,0,0
URLID_PPXJ,22027.5,0,0
URLID_JINN,19467.0,1,0
URLID_GDGA,28045.0,0,0
URLID_GXHC,19443.0,0,0
URLID_JRFJ,178500.0,1,1
URLID_BPOG,25335.5,0,1
URLID_UZCF,48050.666666666664,0,0
URLID_XUFJ,77407.0,1,1
URLID_YATB,24530.0,0,0
URLID_CRPA,18905.956521739132,0,0
URLID_DXJK,15653.333333333334,0,0
URLID_ANCC,90500.0,0,1
URLID_XTBN,17375.598619896493,0,0
URLID_ENMD,24045.0,0,1
URLID_CAVE,29368.0,1,0
URLID_OIFM,39652.0,1,1
URLID_GWEI,30071.0,0,0
URLID_XVYH,118870.0,1,1
URLID_RQYI,19013.85,0,0
URLID_PIQE,20957.51851851852,0,0
URLID_AIRG,54326.0,1,0
URLID_LNMG,16836.0,0,0
URLID_WFWA,20738.0,0,0
URLID_FWGB,54974.0,1,1
URLID_OYVL,54521.0,0,0
URLID_OHWG,19464.0,0,0
URLID_LXPF,48306.0,0,0
URLID_MJOK,36694.0,0,0
URLID_MYWL,21199.444444444445,1,0
URLID_RCSL,40645.0,0,0
URLID_SBUA,25741.0,0,0
URLID_GRIE,31559.0,0,0
URLID_SPJM,55874.0,0,0
URLID_NMXH,53414.0,0,0
URLID_XIHH,24558.0,0,0
URLID_SQIE,25157.9,0,0
URLID_FQBF,89053.0,0,0
URLID_XSSE,23991.0,0,0
URLID_VMMJ,27853.0,1,0
URLID_SFJF,49218.0,1,1
URLID_ESKJ,31973.0,1,0
URLID_NCPH,26987.0,1,0
URLID_APNE,21431.0,0,0
URLID_BAEG,20220.0,0,0
URLID_NDPB,21404.0,0,0
URLID_GSDM,14833.5,1,0
URLID_SYDG,17375.25,0,0
URLID_IFAO,24413.0,0,0
URLID_GGHA,10943.0,0,0
URLID_GEXF,50037.0,1,1
URLID_GOAB,19497.0,0,0
URLID_JMFJ,17422.0,0,0
URLID_RWMC,36582.0,0,1
URLID_DURL,65947.0,1,1
URLID_NPZA,19671.444444444445,0,0
URLID_PAEA,53993.0,1,1
URLID_GNXM,37064.0,1,0
URLID_UFPF,48306.0,1,0
URLID_REJN,26808.0,0,0
URLID_KJAF,17375.598619896493,0,0
URLID_SETM,15699.0,0,0
URLID_TNNK,16985.0,1,1
URLID_KAPG,53194.0,1,1
URLID_AVUE,26515.0,0,1
URLID_EHLB,22745.0,1,0
URLID_LIEK,63590.0,0,1
URLID_LMYL,75939.0,1,1
URLID_QXUA,21159.0,0,0
URLID_BQNC,146947.0,1,1
URLID_YWNH,23301.0,0,0
URLID_KUNL,37356.0,0,0
URLID_YZXN,17375.598619896493,0,0
URLID_SUJI,24762.0,0,0
URLID_ACPC,16504.0,0,0
URLID_AJBC,46116.0,0,0
URLID_WTOF,16646.0,0,0
URLID_HERM,20896.0,0,0
URLID_DRBA,24294.0,0,0
URLID_SFHH,44167.0,1,1
URLID_YECH,44467.0,1,1
URLID_ILID,27888.0,0,0
URLID_NTEB,19759.7552238806,0,0
URLID_ZHFL,22087.0,0,0
URLID_VROM,25594.0,0,0
URLID_DZIJ,76128.0,1,1
URLID_RXDA,19046.0,0,0
URLID_SMNF,38239.0,0,0
URLID_JZOM,36673.0,1,1
URLID_IHWF,80200.0,1,1
URLID_NBIB,83203.0,0,0
URLID_YSKK,37768.0,1,1
URLID_TOSC,13644.0,0,0
URLID_KCJA,16103.0,1,0
URLID_FAVG,23881.0,0,0
URLID_NZVI,165587.0,1,1
URLID_GTHH,58746.0,1,0
URLID_LNGD,36443.0,0,1
URLID_LLNF,23151.0,0,0
URLID_QITF,22853.0,1,0
URLID_TWHM,18551.479591836734,0,0
URLID_VTMK,15461.0,0,0
URLID_RJQH,23982.0,0,0
URLID_FXRE,15496.0,0,0
URLID_ZCOE,54354.0,1,1
URLID_WKCM,39827.0,0,0
URLID_XWCH,44117.333333333336,0,0
URLID_YVNE,31971.0,0,0
URLID_DTSF,24736.0,0,0
URLID_VLPN,31244.0,0,0
URLID_WNMH,17614.122159090908,0,0
URLID_GGUF,17375.598619896493,0,0
URLID_CLIN,27289.833333333332,0,0
URLID_RNKF,27705.0,0,0
URLID_NRFC,25770.0,0,0
URLID_DXKD,40200.0,1,1
URLID_YLYH,22566.375,0,0
URLID_RJTJ,20337.0,0,0
URLID_CXTN,17539.0,0,0
URLID_UYRJ,18424.0,0,0
URLID_ZARI,16744.052631578947,0,0
URLID_MOQM,41881.0,1,1
URLID_JOGL,33813.0,0,1
URLID_EYNL,26998.0,0,1
URLID_JQJE,12933.0,0,0
URLID_ZFLE,19373.0,0,0
URLID_AFZG,44404.0,1,1
URLID_NJSI,45460.0,1,1
URLID_SVGL,37281.0,1,1
URLID_TPKM,17224.666666666668,0,0
URLID_QLSL,11772.0,0,0
URLID_UNZE,25214.444444444445,0,0
URLID_OEFL,19340.666666666668,1,0
URLID_FZSL,9659.5,0,0
URLID_ZEFC,50137.0,0,0
URLID_RHQC,17969.075675675675,0,0
URLID_KTVN,33219.0,1,1
URLID_LFZD,70753.0,1,1
URLID_IPOD,33804.0,0,0
URLID_CUYK,22084.0,0,0
URLID_WFOI,21324.0,0,0
URLID_CAWG,19032.0,0,0
URLID_PESB,49677.0,0,1
URLID_WBWN,21587.0,0,0
URLID_TXDM,19196.666666666668,0,0
URLID_TODE,18174.666666666668,0,1
URLID_RASG,26599.0,1,0
URLID_FMEE,41753.5,1,1
URLID_XNMJ,17427.59292035398,0,0
URLID_XFOK,89024.0,1,1
URLID_EOJD,34534.0,1,0
URLID_UARI,30401.0,0,0
URLID_FTHH,20895.0,0,0
URLID_FDYI,19706.0,0,0
URLID_UQSD,80481.0,1,1
URLID_NJZK,59181.0,1,1
URLID_HTXH,34191.0,0,0
URLID_IAZK,34173.0,0,0
URLID_AIZA,19754.0,0,0
URLID_JNZN,13595.0,1,0
URLID_IFUD,27763.0,0,0
URLID_QQYH,17492.25,0,0
URLID_IZPJ,74243.0,1,1
URLID_WQPK,27367.0,1,0
URLID_XYMM,24775.0,0,0
URLID_MMZK,19920.3125,0,0
URLID_ETRN,33496.0,0,0
URLID_QUGG,27175.0,1,1
URLID_JXTA,46930.0,1,1
URLID_CHDO,27783.0,1,0
URLID_GEMI,29513.5,0,0
URLID_CVCI,23936.0,1,0
URLID_JWUA,17543.0,0,0
URLID_FPMD,37896.0,1,0
URLID_ISTK,25346.0,1,0
URLID_LTOI,24743.0,0,0
URLID_SQAJ,62742.0,1,1
URLID_KOAK,18696.797872340427,0,0
URLID_TDCJ,30855.0,0,1
URLID_ROIH,31467.5,1,0
URLID_LPNN,102865.0,1,1
URLID_ZKJI,41468.0,1,1
URLID_FQJL,22660.0,0,0
URLID_STTM,21998.5,0,0
URLID_MLCJ,40482.0,1,0
URLID_FLLM,29157.0,0,0
URLID_RSNL,29823.666666666668,0,1
URLID_LXTD,25144.0,0,0
URLID_LEDH,22631.0,0,0
URLID_UVCO,72042.0,0,1
URLID_KRFA,134085.0,1,1
URLID_EPRF,26068.0,0,0
URLID_PAPA,45253.0,0,0
URLID_OTPN,64532.0,1,0
URLID_SMEG,18841.695652173912,0,0
URLID_CXDG,32622.0,0,0
URLID_URHJ,44336.0,1,1
URLID_SPPG,29666.0,0,0
URLID_UTHC,22648.0,0,1
URLID_MYUC,34070.5,0,0
URLID_WKYB,65538.0,1,1
URLID_YYKC,17512.0,0,0
URLID_GWDJ,55802.0,0,0
URLID_TXZK,15674.0,0,0
URLID_LAWE,13941.0,0,0
URLID_ATEE,30779.0,1,1
URLID_GOCG,14110.0,0,0
URLID_RDIN,51721.0,0,1
URLID_KFRG,23348.0,0,0
URLID_SWWA,32046.0,0,1
URLID_DMYA,54336.0,1,1
URLID_YNBL,58367.0,1,0
URLID_VXEA,34702.0,1,0
URLID_BJFM,186832.0,1,1
URLID_RZNH,23490.6,0,0
URLID_CJJN,21013.0,0,0
URLID_IQSB,24625.2,0,0
URLID_YDKC,40727.0,0,0
URLID_TPKL,36837.0,0,1
URLID_PYZD,52713.0,1,1
URLID_KBPH,16381.0,0,0
URLID_YSOB,38515.0,0,0
URLID_INJK,35176.333333333336,0,0
URLID_KSDI,20559.867088607596,0,0
URLID_WSPE,22506.0,0,0
URLID_SIDH,17375.598619896493,0,0
URLID_RXAN,22923.0,1,0
URLID_ZFGJ,46164.0,0,0
URLID_HATF,17200.0,0,0
URLID_XVVJ,17839.0,0,0
URLID_JROE,13278.0,0,0
URLID_YUPD,42078.0,1,0
URLID_CEEG,40493.0,1,0
URLID_UGZL,48883.0,0,0
URLID_JZGH,22867.0,1,0
URLID_YMWN,70202.0,1,0
URLID_CVFM,66866.0,0,0
URLID_WTWG,18220.0,0,0
URLID_BBDO,17361.279069767443,0,0
URLID_RPRA,53220.0,1,1
URLID_ICBC,29272.0,1,1
URLID_RWZE,30437.0,0,0
URLID_LOGE,28071.0,0,0
URLID_DTED,56729.0,1,1
URLID_PIKM,25306.0,1,0
URLID_RKFG,19323.0,0,0
URLID_MVFC,45183.0,1,1
URLID_QFCL,107269.0,0,0
URLID_FYMC,48043.0,0,0
URLID_PBHJ,27031.0,0,0
URLID_SJFM,28616.0,0,0
URLID_WUUC,9046.0,0,0
URLID_LHFJ,61470.0,1,1
URLID_HLCH,16446.0,0,0
URLID_GBJN,25721.0,0,0
URLID_XYUG,50615.0,1,0
URLID_OAWK,35232.0,1,1
URLID_UXWA,15040.0,0,0
URLID_TBYE,43114.0,0,0
URLID_GHWD,17375.598619896493,0,0
URLID_XNZE,22508.0,0,0
URLID_DFUG,67810.0,1,1
URLID_KQGG,22099.0,0,0
URLID_AVPD,32075.0,1,1
URLID_JWGB,28401.0,0,1
URLID_AGAJ,12608.0,0,0
URLID_CKDC,20411.0,1,0
URLID_EJPH,18579.2942206655,0,0
URLID_VQCG,47144.0,0,0
URLID_QNZJ,16645.0,1,0
URLID_ACXE,33160.0,0,0
URLID_MRLL,38332.0,0,0
URLID_CGWH,22861.0,0,0
URLID_HAAO,23699.0,0,1
URLID_TSRJ,20638.23076923077,0,0
URLID_AQEF,62807.0,1,0
URLID_ERCI,25238.0,1,1
URLID_NDZI,29608.0,0,0
URLID_WPKA,32904.0,0,0
URLID_JYRB,11799.0,0,0
URLID_KFPM,43477.0,1,1
URLID_TMRK,97595.0,0,0
URLID_GNZA,31422.0,0,1
URLID_PQWA,34542.0,0,0
URLID_EIWB,24115.0,0,0
URLID_UHYK,17671.0,1,0
URLID_PAEI,17627.0,0,0
URLID_DFAI,54754.0,0,0
URLID_UGZE,28685.0,0,0
URLID_BJSF,46780.0,1,1
URLID_NFOJ,37403.0,0,0
URLID_ZCGM,20796.085714285713,0,0
URLID_TKNI,25230.0,0,0
URLID_NHVH,24889.0,0,0
URLID_DAFF,25744.0,0,0
URLID_OUSN,31494.0,0,0
URLID_MKKF,27242.0,0,0
URLID_ZMTF,23479.0,0,0
URLID_ESKN,14812.0,0,0
URLID_JTBN,17123.944444444445,0,0
URLID_ELCE,31493.0,1,0
URLID_HNZI,47278.0,0,0
URLID_LUSJ,37683.0,1,1
URLID_UFKC,30278.0,1,1
URLID_ZTQD,17882.0,0,0
URLID_USZB,30893.0,0,1
URLID_MSTD,9036.0,0,0
URLID_FRPG,27021.0,1,0
URLID_RDXC,28013.0,0,0
URLID_YNZL,21062.0,0,0
URLID_CXKE,16273.285714285714,0,0
URLID_IQTN,43058.0,1,1
URLID_JROD,22322.0,0,0
URLID_HNBE,32438.0,1,1
URLID_ARXA,16475.60606060606,0,0
URLID_FUDD,19818.5,0,0
URLID_ODTB,11186.40909090909,0,0
URLID_CDRD,29486.0,0,0
URLID_WNHD,17969.075675675675,0,0
URLID_CRFE,20870.0,0,0
URLID_BRML,20243.0,0,0
URLID_PPZK,25967.0,0,0
URLID_DQCN,34510.0,1,1
URLID_VMBE,23194.0,1,0
URLID_YCTC,20013.0,0,0
URLID_SDXM,26752.0,0,0
URLID_KTYM,50489.0,0,1
URLID_FKGE,20551.75,0,0
URLID_CCVI,15721.9,0,0
URLID_YKGC,60418.0,1,1
URLID_DWBD,17375.598619896493,0,0
URLID_ITPE,22831.0,0,0
URLID_UCJK,40306.0,0,1
URLID_ZUKM,19397.0,0,0
URLID_XVSN,70232.0,0,1
URLID_DCHH,14785.0,0,0
URLID_VBXN,29556.0,0,0
URLID_GSJB,54792.0,1,1
URLID_VPDD,47736.0,1,0
URLID_VXLN,53658.0,0,0
URLID_DLOH,30995.0,0,0
URLID_YOHG,61120.0,1,1
URLID_WWKJ,17585.0,0,0
URLID_WVCD,26176.5,0,0
URLID_UAFK,39410.5,1,1
URLID_AGYB,64404.0,1,0
URLID_UUNF,21216.0,0,0
URLID_HAUC,26148.875,0,0
URLID_WDFE,33801.0,1,0
URLID_DBPE,17020.0,0,0
URLID_JRLM,22413.0,0,0
URLID_GCUH,24871.0,0,0
URLID_VWLB,22158.0,0,0
URLID_YIME,33812.0,0,0
URLID_AQYK,10982.388888888889,0,0
URLID_AJWE,22606.0,0,0
URLID_SQPN,23309.0,1,0
URLID_MIPN,81720.0,1,1
URLID_WOHJ,33052.0,1,0
URLID_FYEO,18579.2942206655,0,0
URLID_WBTD,11409.0,0,0
URLID_XNCN,17035.0,0,1
URLID_TTXD,55938.0,1,0
URLID_RBZE,14329.0,0,0
URLID_VOGC,51137.0,1,0
URLID_RTDC,15889.0,0,0
URLID_YOUB,14593.172413793103,1,0
URLID_SUJD,58253.0,0,0
URLID_QMWI,17892.975609756097,0,0
URLID_NEZE,18453.82857142857,0,0
URLID_CUZK,13876.0,0,0
URLID_VBSE,31507.0,0,0
URLID_CCHD,29337.5,0,1
URLID_HQBF,17686.0,0,0
URLID_NCMK,20721.0,0,0
URLID_EMYL,40939.0,1,1
URLID_AUAF,19932.25,0,0
URLID_OSMJ,25076.0,0,0
URLID_TNPK,29877.0,1,1
URLID_WJMC,18854.0,0,0
URLID_DTLA,140157.0,0,1
URLID_MEEH,85320.0,1,1
URLID_UKXE,75482.0,1,1
URLID_EQIN,24425.0,0,0
URLID_DENC,41218.0,0,0
URLID_PUBC,44381.0,0,0
URLID_LHOA,18551.479591836734,0,0
URLID_EVZL,17465.4,0,0
URLID_MQXG,20171.571428571428,0,0
URLID_NNWI,16726.666666666668,0,0
URLID_GQMH,38058.0,0,0
URLID_NZPF,70540.0,0,1
URLID_DTHD,21034.0,0,0
URLID_ZXVG,36831.0,1,1
URLID_IJPD,59371.0,0,0
URLID_GMDN,24136.0,0,0
URLID_XQWL,27745.0,0,1
URLID_XKXH,24513.0,0,0
URLID_UUXB,41493.0,0,0
URLID_NMKB,34220.0,0,1
URLID_AUGN,15483.0,0,0
URLID_WJJC,17375.598619896493,0,0
URLID_QFIG,682508.0,0,1
URLID_XVDA,124335.0,0,0
URLID_ZPID,30633.0,1,0
URLID_JIRH,22235.0,0,0
URLID_OIOA,17052.5,0,0
URLID_IAHJ,34828.0,0,0
URLID_SUPC,19265.75,0,0
URLID_WULJ,17375.598619896493,0,0
URLID_HXXB,18533.0,1,0
URLID_SEJC,34852.0,0,0
URLID_PUAG,22249.0,0,0
URLID_DVYI,16628.107228915662,0,0
URLID_SFOA,25101.0,1,0
URLID_NMAM,99518.0,1,1
URLID_QDEN,14017.0,0,0
URLID_JLFB,20672.25641025641,0,0
URLID_EZEG,25233.0,0,0
URLID_FOGD,17797.0,0,0
URLID_SMHD,8568.0,0,0
URLID_PXNE,38015.0,0,1
URLID_KNAH,31085.0,1,0
URLID_DMFB,31583.0,1,0
URLID_JHFI,22201.0,0,0
URLID_MUDE,37016.666666666664,0,0
URLID_THTA,49296.0,0,1
URLID_WVPD,28521.0,0,0
URLID_TKVG,33263.0,1,1
URLID_ORDA,31990.666666666668,0,0
URLID_KXWC,17681.5,1,0
URLID_ENMJ,17853.0,0,0
URLID_IRGH,64264.0,1,1
URLID_UGQN,29448.0,0,0
URLID_KPZK,17375.598619896493,0,0
URLID_PIAD,54872.0,1,0
URLID_WUIM,58339.0,1,1
URLID_VUIM,45711.0,1,1
URLID_PTGL,16568.0,0,0
URLID_ONPB,23412.0,0,0
URLID_VAFD,42028.0,0,0
URLID_LHZB,90982.0,1,0
URLID_CZDC,16676.0,0,0
URLID_VDHH,76852.0,1,1
URLID_PAPF,36075.0,1,1
URLID_EJWG,157489.0,0,0
URLID_ANRK,37806.0,1,1
URLID_FPZD,29142.0,1,1
URLID_CNMD,65349.0,1,1
URLID_MQVA,18866.0,0,0
URLID_PQOK,43629.0,0,0
URLID_GGJE,59026.0,1,1
URLID_BCVN,29552.0,0,0
URLID_AWGF,19361.636363636364,0,0
URLID_TBSC,41756.0,0,0
URLID_MLMI,59907.0,1,1
URLID_FDAC,39427.0,0,0
URLID_DMHF,16545.0,0,0
URLID_EYEI,24164.0,0,1
URLID_EOJH,32035.0,1,0
URLID_AHAA,20285.0,0,0
URLID_CTNG,45624.0,0,0
URLID_FOYC,79998.0,1,1
URLID_BZEE,54872.0,1,0
URLID_HEMA,29754.0,1,1
URLID_EDRE,84495.0,1,1
URLID_TTBN,30203.0,0,0
URLID_ZVQF,43086.666666666664,0,0
URLID_HSQD,34349.0,0,0
URLID_NLDI,18082.0,0,0
URLID_TESF,20135.0,0,0
URLID_MIKE,83648.0,1,1
URLID_AGDK,31795.0,0,1
URLID_KYOA,19816.0,0,0
URLID_IGCF,23569.0,0,0
URLID_AKFC,14510.0,0,0
URLID_DWML,19294.0,0,0
URLID_XXWD,45953.0,0,0
URLID_ACGE,66560.0,0,1
URLID_UZDL,21832.0,0,0
URLID_IRTK,214908.0,1,1
URLID_UIOA,27184.0,0,0
URLID_XJHD,18847.0,0,0
URLID_TXIE,27183.0,0,0
URLID_QLHC,21991.0,0,0
URLID_BTND,70006.0,1,1
URLID_GJCA,17375.598619896493,0,0
URLID_OYPM,55187.0,0,1
URLID_RZCI,17706.5,0,0
URLID_ZGGF,8540.5,0,0
URLID_JJDF,15729.0,1,0
URLID_NTEA,81380.0,1,1
URLID_MABB,28891.0,0,0
URLID_UXQJ,53094.8,1,1
URLID_FEEL,24223.5,0,0
URLID_XJMB,66559.0,0,0
URLID_WDIF,14225.54054054054,0,0
URLID_LTPE,20559.867088607596,0,0
URLID_NOCI,28544.0,1,0
URLID_DKXB,41603.0,0,0
URLID_CQPG,30787.0,0,0
URLID_ZZBO,22874.59259259259,0,0
URLID_LKBC,19194.0,0,0
URLID_PDAO,18387.0,0,1
URLID_DCGI,23257.0,0,0
URLID_CEPK,8760.0,0,0
URLID_DUSE,18657.166666666668,0,0
URLID_PIZG,54679.0,1,0
URLID_EDDG,16186.0,0,1
URLID_NCRA,24748.0,1,0
URLID_BQHB,15837.422077922078,0,0
URLID_FSYM,18461.125,0,0
URLID_BIMB,21121.0,0,0
URLID_BKOE,22869.0,1,1
URLID_WSBA,30656.0,1,0
URLID_LRMA,20051.666666666668,0,0
URLID_JCMB,17039.666666666668,0,0
URLID_RXLD,32215.0,0,0
URLID_CZHI,18096.925,0,0
URLID_CJAI,37341.0,1,1
URLID_WFQN,14997.0,0,0
URLID_HQBI,64732.5,1,1
URLID_SKKK,21922.0,0,0
URLID_PUEB,29611.0,0,0
URLID_OMMA,19224.0,1,0
URLID_HSEO,17123.944444444445,0,0
URLID_CPDM,29939.0,0,0
URLID_SZHF,19896.0,0,0
URLID_UCTH,72845.0,1,1
URLID_BDJD,17375.598619896493,0,0
URLID_GKRL,15136.0,1,0
URLID_OYOA,20299.0,0,0
URLID_VFEO,96508.0,1,1
URLID_WBUM,28087.0,0,0
URLID_FZKJ,24238.0,1,1
URLID_YGBJ,54390.0,0,1
URLID_ZBIE,17574.0,0,0
URLID_BOCE,21540.0,0,0
URLID_SYPE,20613.0,0,0
URLID_TPKI,27187.0,0,0
URLID_RJIK,61283.0,1,1
URLID_IEWN,29923.0,1,0
URLID_SGJB,34053.0,1,0
URLID_LMKL,19741.363636363636,0,0
URLID_FAMC,25617.0,1,0
URLID_UPAA,17067.0,0,0
URLID_TLKG,16628.107228915662,0,0
URLID_WUCL,50499.0,1,1
URLID_AMLM,85775.0,0,0
URLID_UYAE,48106.5,1,1
URLID_BKED,34638.0,1,1
URLID_SVDM,17253.0,0,1
URLID_CIME,34022.0,0,0
URLID_GGLI,41677.0,0,0
URLID_IOEL,53679.0,1,1
URLID_VIBH,137732.0,1,1
URLID_AGKJ,23917.0,0,0
URLID_XCPG,18742.0,1,1
URLID_LJQF,16122.809523809523,0,0
URLID_TDAA,23887.57894736842,0,0
URLID_MUHG,15837.422077922078,0,0
URLID_ZYMJ,67579.0,1,1
URLID_GAOK,21650.0,0,0
URLID_NSJG,22126.0,1,0
URLID_HMSB,106788.33333333333,1,1
URLID_KTYJ,43118.0,1,1
URLID_VDFE,118945.0,0,1
URLID_FMRN,24094.0,0,0
URLID_URHN,27315.0,0,1
URLID_FJYJ,21794.0,1,0
URLID_TDQM,18944.0,0,0
URLID_TCNM,18961.0,0,0
URLID_JMNJ,36747.0,1,1
URLID_HOXA,14752.5,0,0
URLID_YTZL,36297.0,0,0
URLID_RNGF,20098.333333333332,0,0
URLID_AAIJ,29497.0,0,0
URLID_RLSK,37761.0,0,0
URLID_YVZG,38571.0,0,0
URLID_CDFD,25528.0,0,0
URLID_MPGI,16709.0,0,0
URLID_QZYE,20129.0,0,0
URLID_MZAM,72719.0,0,1
URLID_VJUF,15448.0,0,0
URLID_RYIH,25180.0,0,0
URLID_WVHG,115397.0,1,1
URLID_IOCK,22270.0,0,0
URLID_EDEM,34815.75,0,0
URLID_LEJB,16745.0,0,0
URLID_FLEA,21476.0,0,0
URLID_OLYH,30063.0,0,0
URLID_LAII,28778.0,0,0
URLID_ZVNG,33640.5,1,1
URLID_RQHC,48349.0,0,1
URLID_QWCH,18616.0,0,0
URLID_LRUM,23565.0,1,1
URLID_YUWL,22832.615384615383,0,0
URLID_ZNRL,25189.0,1,0
URLID_MNPI,22114.0,1,0
URLID_YNQG,20943.0,1,1
URLID_VJZL,88302.27272727272,1,0
URLID_LCOE,20920.0,0,0
URLID_GNVE,28263.0,1,0
URLID_TAZE,15815.0,0,0
URLID_GXRJ,119152.0,1,1
URLID_CNPH,23294.0,1,0
URLID_UEFH,71254.0,1,1
URLID_IJNJ,23424.0,0,0
URLID_ZSUA,18276.5,1,0
URLID_SYNL,18579.2942206655,0,0
URLID_UPTK,48586.0,0,0
URLID_DXLE,148737.0,1,1
URLID_FAGH,32466.0,1,1
URLID_FUWL,57849.0,1,1
URLID_ZIYN,24826.0,0,0
URLID_RPVK,37016.0,0,0
URLID_MATL,31654.0,1,0
URLID_PNEE,16048.0,0,0
URLID_LLBM,11994.0,1,0
URLID_MSYA,18479.0,0,0
URLID_PRCG,17123.944444444445,0,0
URLID_CKPF,30094.0,0,0
URLID_RASI,26089.0,0,0
URLID_OIZN,40654.0,0,1
URLID_HFXG,25252.0,0,0
URLID_BXMM,20152.0,0,0
URLID_WJDE,9695.0,0,0
URLID_BNFE,31802.0,1,1
URLID_AFRL,20558.0,0,0
URLID_PSRF,132953.0,1,1
URLID_JDGH,36635.0,0,0
URLID_EHVM,32651.0,1,1
URLID_WRVD,22384.0,0,0
URLID_PJQF,132368.0,1,1
URLID_QBOF,9225.0,0,0
URLID_PNMI,13678.0,0,0
URLID_HDYI,19759.7552238806,0,0
URLID_GYGB,34839.0,0,0
URLID_VMCC,28172.0,1,0
URLID_MBSL,18747.0,0,0
URLID_GUQD,46790.0,0,0
URLID_RJBJ,15975.164556962025,0,0
URLID_TSKB,58900.0,0,0
URLID_ONTB,74178.0,1,1
URLID_UARL,19856.25,0,0
URLID_UURI,30206.0,1,0
URLID_HXZG,45529.0,0,0
URLID_ASQK,35300.5,0,0
URLID_RHWA,39567.0,1,1
URLID_THFO,60884.0,1,1
URLID_BWAD,53032.0,0,0
URLID_HJYD,26875.0,1,0
URLID_RFLI,19875.0,0,0
URLID_ECSL,31730.0,0,1
URLID_KKXL,39373.0,0,0
URLID_HCXN,25615.0,0,0
URLID_KTAH,41205.0,1,0
URLID_KXJE,23136.0,0,0
URLID_DRAH,48077.0,1,1
